locA	locB	share border	is international
Labe	Kenieba	0	1
Mali	Kenieba	1	1
Tougue	Kenieba	1	1
Dalaba	Kenieba	0	1
Mamou	Kenieba	0	1
Pita	Kenieba	0	1
Beyla	Kenieba	0	1
Gueckedou	Kenieba	0	1
Lola	Kenieba	0	1
Macenta	Kenieba	0	1
Nzerekore	Kenieba	0	1
Yamou	Kenieba	0	1
Kailahun	Kenieba	0	1
Kenema	Kenieba	0	1
Kono	Kenieba	0	1
Bombali	Kenieba	0	1
Kambia	Kenieba	0	1
Koinadugu	Kenieba	0	1
PortLoko	Kenieba	0	1
Tonkolili	Kenieba	0	1
Bo	Kenieba	0	1
Bonthe	Kenieba	0	1
Moyamba	Kenieba	0	1
Pujehun	Kenieba	0	1
WesternRural	Kenieba	0	1
WesternUrban	Kenieba	0	1
Gabu	Kenieba	0	1
Tombali	Kenieba	0	1
Kangaba	Kita	0	0
Kati	Kita	1	0
Yanfolila	Kita	0	0
SanPedro	Kita	0	1
Folon	Kita	0	1
Kabadougou	Kita	0	1
Cavally	Kita	0	1
Tonkpi	Kita	0	1
Bafing	Kita	0	1
Bomi	Kita	0	1
Bong	Kita	0	1
Gbarpolu	Kita	0	1
GrandCapeMount	Kita	0	1
GrandBassa	Kita	0	1
GrandGedeh	Kita	0	1
GrandKru	Kita	0	1
Lofa	Kita	0	1
Margibi	Kita	0	1
Maryland	Kita	0	1
Montserrado	Kita	0	1
Nimba	Kita	0	1
RiverCess	Kita	0	1
RiverGee	Kita	0	1
Sinoe	Kita	0	1
Boffa	Kita	0	1
Boke	Kita	0	1
Fria	Kita	0	1
Gaoual	Kita	0	1
Koundara	Kita	0	1
Conakry	Kita	0	1
Dabola	Kita	0	1
Dinguiraye	Kita	1	1
Faranah	Kita	0	1
Kissidougou	Kita	0	1
Kerouane	Kita	0	1
Kankan	Kita	0	1
Kouroussa	Kita	0	1
Mandiana	Kita	0	1
Siguiri	Kita	1	1
Coyah	Kita	0	1
Dubreka	Kita	0	1
Forecariah	Kita	0	1
Kindia	Kita	0	1
Telimele	Kita	0	1
Koubia	Kita	0	1
Lelouma	Kita	0	1
Labe	Kita	0	1
Mali	Kita	0	1
Tougue	Kita	0	1
Dalaba	Kita	0	1
Mamou	Kita	0	1
Pita	Kita	0	1
Beyla	Kita	0	1
Gueckedou	Kita	0	1
Lola	Kita	0	1
Macenta	Kita	0	1
Nzerekore	Kita	0	1
Yamou	Kita	0	1
Kailahun	Kita	0	1
Kenema	Kita	0	1
Kono	Kita	0	1
Bombali	Kita	0	1
Kambia	Kita	0	1
Koinadugu	Kita	0	1
PortLoko	Kita	0	1
Tonkolili	Kita	0	1
Bo	Kita	0	1
Bonthe	Kita	0	1
Moyamba	Kita	0	1
Pujehun	Kita	0	1
WesternRural	Kita	0	1
WesternUrban	Kita	0	1
Gabu	Kita	0	1
Tombali	Kita	0	1
Kati	Kangaba	1	0
Yanfolila	Kangaba	1	0
SanPedro	Kangaba	0	1
Folon	Kangaba	0	1
Kabadougou	Kangaba	0	1
Cavally	Kangaba	0	1
Tonkpi	Kangaba	0	1
Bafing	Kangaba	0	1
Bomi	Kangaba	0	1
Bong	Kangaba	0	1
Gbarpolu	Kangaba	0	1
GrandCapeMount	Kangaba	0	1
GrandBassa	Kangaba	0	1
GrandGedeh	Kangaba	0	1
GrandKru	Kangaba	0	1
Lofa	Kangaba	0	1
Margibi	Kangaba	0	1
Maryland	Kangaba	0	1
Montserrado	Kangaba	0	1
Nimba	Kangaba	0	1
RiverCess	Kangaba	0	1
RiverGee	Kangaba	0	1
Sinoe	Kangaba	0	1
Boffa	Kangaba	0	1
Boke	Kangaba	0	1
Fria	Kangaba	0	1
Gaoual	Kangaba	0	1
Koundara	Kangaba	0	1
Conakry	Kangaba	0	1
Dabola	Kangaba	0	1
Dinguiraye	Kangaba	0	1
Faranah	Kangaba	0	1
Kissidougou	Kangaba	0	1
Kerouane	Kangaba	0	1
Kankan	Kangaba	0	1
Kouroussa	Kangaba	0	1
Mandiana	Kangaba	1	1
Siguiri	Kangaba	1	1
Coyah	Kangaba	0	1
Dubreka	Kangaba	0	1
Forecariah	Kangaba	0	1
Kindia	Kangaba	0	1
Telimele	Kangaba	0	1
Koubia	Kangaba	0	1
Lelouma	Kangaba	0	1
Labe	Kangaba	0	1
Mali	Kangaba	0	1
Tougue	Kangaba	0	1
Dalaba	Kangaba	0	1
Mamou	Kangaba	0	1
Pita	Kangaba	0	1
Beyla	Kangaba	0	1
Gueckedou	Kangaba	0	1
Lola	Kangaba	0	1
Macenta	Kangaba	0	1
Nzerekore	Kangaba	0	1
Yamou	Kangaba	0	1
Kailahun	Kangaba	0	1
Kenema	Kangaba	0	1
Kono	Kangaba	0	1
Bombali	Kangaba	0	1
Kambia	Kangaba	0	1
Koinadugu	Kangaba	0	1
PortLoko	Kangaba	0	1
Tonkolili	Kangaba	0	1
Bo	Kangaba	0	1
Bonthe	Kangaba	0	1
Moyamba	Kangaba	0	1
Pujehun	Kangaba	0	1
WesternRural	Kangaba	0	1
WesternUrban	Kangaba	0	1
Gabu	Kangaba	0	1
Tombali	Kangaba	0	1
Yanfolila	Kati	1	0
SanPedro	Kati	0	1
Folon	Kati	0	1
Kabadougou	Kati	0	1
Cavally	Kati	0	1
Tonkpi	Kati	0	1
Bafing	Kati	0	1
Bomi	Kati	0	1
Bong	Kati	0	1
Gbarpolu	Kati	0	1
GrandCapeMount	Kati	0	1
GrandBassa	Kati	0	1
GrandGedeh	Kati	0	1
GrandKru	Kati	0	1
Lofa	Kati	0	1
Margibi	Kati	0	1
Maryland	Kati	0	1
Montserrado	Kati	0	1
Nimba	Kati	0	1
RiverCess	Kati	0	1
RiverGee	Kati	0	1
Sinoe	Kati	0	1
Boffa	Kati	0	1
Boke	Kati	0	1
Fria	Kati	0	1
Gaoual	Kati	0	1
Koundara	Kati	0	1
Conakry	Kati	0	1
Dabola	Kati	0	1
Dinguiraye	Kati	0	1
Faranah	Kati	0	1
Kissidougou	Kati	0	1
Kerouane	Kati	0	1
Kankan	Kati	0	1
Kouroussa	Kati	0	1
Mandiana	Kati	0	1
Siguiri	Kati	1	1
Coyah	Kati	0	1
Dubreka	Kati	0	1
Forecariah	Kati	0	1
Kindia	Kati	0	1
Telimele	Kati	0	1
Koubia	Kati	0	1
Lelouma	Kati	0	1
Labe	Kati	0	1
Mali	Kati	0	1
Tougue	Kati	0	1
Dalaba	Kati	0	1
Mamou	Kati	0	1
Pita	Kati	0	1
Beyla	Kati	0	1
Gueckedou	Kati	0	1
Lola	Kati	0	1
Macenta	Kati	0	1
Nzerekore	Kati	0	1
Yamou	Kati	0	1
Kailahun	Kati	0	1
Kenema	Kati	0	1
Kono	Kati	0	1
Bombali	Kati	0	1
Kambia	Kati	0	1
Koinadugu	Kati	0	1
PortLoko	Kati	0	1
Tonkolili	Kati	0	1
Bo	Kati	0	1
Bonthe	Kati	0	1
Moyamba	Kati	0	1
Pujehun	Kati	0	1
WesternRural	Kati	0	1
WesternUrban	Kati	0	1
Gabu	Kati	0	1
Tombali	Kati	0	1
SanPedro	Yanfolila	0	1
Folon	Yanfolila	1	1
Kabadougou	Yanfolila	0	1
Cavally	Yanfolila	0	1
Tonkpi	Yanfolila	0	1
Bafing	Yanfolila	0	1
Bomi	Yanfolila	0	1
Bong	Yanfolila	0	1
Gbarpolu	Yanfolila	0	1
GrandCapeMount	Yanfolila	0	1
GrandBassa	Yanfolila	0	1
GrandGedeh	Yanfolila	0	1
GrandKru	Yanfolila	0	1
Lofa	Yanfolila	0	1
Margibi	Yanfolila	0	1
Maryland	Yanfolila	0	1
Montserrado	Yanfolila	0	1
Nimba	Yanfolila	0	1
RiverCess	Yanfolila	0	1
RiverGee	Yanfolila	0	1
Sinoe	Yanfolila	0	1
Boffa	Yanfolila	0	1
Boke	Yanfolila	0	1
Fria	Yanfolila	0	1
Gaoual	Yanfolila	0	1
Koundara	Yanfolila	0	1
Conakry	Yanfolila	0	1
Dabola	Yanfolila	0	1
Dinguiraye	Yanfolila	0	1
Faranah	Yanfolila	0	1
Kissidougou	Yanfolila	0	1
Kerouane	Yanfolila	0	1
Kankan	Yanfolila	0	1
Kouroussa	Yanfolila	0	1
Mandiana	Yanfolila	1	1
Siguiri	Yanfolila	0	1
Coyah	Yanfolila	0	1
Dubreka	Yanfolila	0	1
Forecariah	Yanfolila	0	1
Kindia	Yanfolila	0	1
Telimele	Yanfolila	0	1
Koubia	Yanfolila	0	1
Lelouma	Yanfolila	0	1
Labe	Yanfolila	0	1
Mali	Yanfolila	0	1
Tougue	Yanfolila	0	1
Dalaba	Yanfolila	0	1
Mamou	Yanfolila	0	1
Pita	Yanfolila	0	1
Beyla	Yanfolila	0	1
Gueckedou	Yanfolila	0	1
Lola	Yanfolila	0	1
Macenta	Yanfolila	0	1
Nzerekore	Yanfolila	0	1
Yamou	Yanfolila	0	1
Kailahun	Yanfolila	0	1
Kenema	Yanfolila	0	1
Kono	Yanfolila	0	1
Bombali	Yanfolila	0	1
Kambia	Yanfolila	0	1
Koinadugu	Yanfolila	0	1
PortLoko	Yanfolila	0	1
Tonkolili	Yanfolila	0	1
Bo	Yanfolila	0	1
Bonthe	Yanfolila	0	1
Moyamba	Yanfolila	0	1
Pujehun	Yanfolila	0	1
WesternRural	Yanfolila	0	1
WesternUrban	Yanfolila	0	1
Gabu	Yanfolila	0	1
Tombali	Yanfolila	0	1
Folon	SanPedro	0	0
Kabadougou	SanPedro	0	0
Cavally	SanPedro	1	0
Tonkpi	SanPedro	0	0
Bafing	SanPedro	0	0
Bomi	SanPedro	0	1
Bong	SanPedro	0	1
Gbarpolu	SanPedro	0	1
GrandCapeMount	SanPedro	0	1
GrandBassa	SanPedro	0	1
GrandGedeh	SanPedro	1	1
GrandKru	SanPedro	0	1
Lofa	SanPedro	0	1
Margibi	SanPedro	0	1
Maryland	SanPedro	1	1
Montserrado	SanPedro	0	1
Nimba	SanPedro	0	1
RiverCess	SanPedro	0	1
RiverGee	SanPedro	1	1
Sinoe	SanPedro	0	1
Boffa	SanPedro	0	1
Boke	SanPedro	0	1
Fria	SanPedro	0	1
Gaoual	SanPedro	0	1
Koundara	SanPedro	0	1
Conakry	SanPedro	0	1
Dabola	SanPedro	0	1
Dinguiraye	SanPedro	0	1
Faranah	SanPedro	0	1
Kissidougou	SanPedro	0	1
Kerouane	SanPedro	0	1
Kankan	SanPedro	0	1
Kouroussa	SanPedro	0	1
Mandiana	SanPedro	0	1
Siguiri	SanPedro	0	1
Coyah	SanPedro	0	1
Dubreka	SanPedro	0	1
Forecariah	SanPedro	0	1
Kindia	SanPedro	0	1
Telimele	SanPedro	0	1
Koubia	SanPedro	0	1
Lelouma	SanPedro	0	1
Labe	SanPedro	0	1
Mali	SanPedro	0	1
Tougue	SanPedro	0	1
Dalaba	SanPedro	0	1
Mamou	SanPedro	0	1
Pita	SanPedro	0	1
Beyla	SanPedro	0	1
Gueckedou	SanPedro	0	1
Lola	SanPedro	0	1
Macenta	SanPedro	0	1
Nzerekore	SanPedro	0	1
Yamou	SanPedro	0	1
Kailahun	SanPedro	0	1
Kenema	SanPedro	0	1
Kono	SanPedro	0	1
Bombali	SanPedro	0	1
Kambia	SanPedro	0	1
Koinadugu	SanPedro	0	1
PortLoko	SanPedro	0	1
Tonkolili	SanPedro	0	1
Bo	SanPedro	0	1
Bonthe	SanPedro	0	1
Moyamba	SanPedro	0	1
Pujehun	SanPedro	0	1
WesternRural	SanPedro	0	1
WesternUrban	SanPedro	0	1
Gabu	SanPedro	0	1
Tombali	SanPedro	0	1
Kabadougou	Folon	1	0
Cavally	Folon	0	0
Tonkpi	Folon	0	0
Bafing	Folon	0	0
Bomi	Folon	0	1
Bong	Folon	0	1
Gbarpolu	Folon	0	1
GrandCapeMount	Folon	0	1
GrandBassa	Folon	0	1
GrandGedeh	Folon	0	1
GrandKru	Folon	0	1
Lofa	Folon	0	1
Margibi	Folon	0	1
Maryland	Folon	0	1
Montserrado	Folon	0	1
Nimba	Folon	0	1
RiverCess	Folon	0	1
RiverGee	Folon	0	1
Sinoe	Folon	0	1
Boffa	Folon	0	1
Boke	Folon	0	1
Fria	Folon	0	1
Gaoual	Folon	0	1
Koundara	Folon	0	1
Conakry	Folon	0	1
Dabola	Folon	0	1
Dinguiraye	Folon	0	1
Faranah	Folon	0	1
Kissidougou	Folon	0	1
Kerouane	Folon	0	1
Kankan	Folon	1	1
Kouroussa	Folon	0	1
Mandiana	Folon	1	1
Siguiri	Folon	0	1
Coyah	Folon	0	1
Dubreka	Folon	0	1
Forecariah	Folon	0	1
Kindia	Folon	0	1
Telimele	Folon	0	1
Koubia	Folon	0	1
Lelouma	Folon	0	1
Labe	Folon	0	1
Mali	Folon	0	1
Tougue	Folon	0	1
Dalaba	Folon	0	1
Mamou	Folon	0	1
Pita	Folon	0	1
Beyla	Folon	0	1
Gueckedou	Folon	0	1
Lola	Folon	0	1
Macenta	Folon	0	1
Nzerekore	Folon	0	1
Yamou	Folon	0	1
Kailahun	Folon	0	1
Kenema	Folon	0	1
Kono	Folon	0	1
Bombali	Folon	0	1
Kambia	Folon	0	1
Koinadugu	Folon	0	1
PortLoko	Folon	0	1
Tonkolili	Folon	0	1
Bo	Folon	0	1
Bonthe	Folon	0	1
Moyamba	Folon	0	1
Pujehun	Folon	0	1
WesternRural	Folon	0	1
WesternUrban	Folon	0	1
Gabu	Folon	0	1
Tombali	Folon	0	1
Cavally	Kabadougou	0	0
Tonkpi	Kabadougou	0	0
Bafing	Kabadougou	1	0
Bomi	Kabadougou	0	1
Bong	Kabadougou	0	1
Gbarpolu	Kabadougou	0	1
GrandCapeMount	Kabadougou	0	1
GrandBassa	Kabadougou	0	1
GrandGedeh	Kabadougou	0	1
GrandKru	Kabadougou	0	1
Lofa	Kabadougou	0	1
Margibi	Kabadougou	0	1
Maryland	Kabadougou	0	1
Montserrado	Kabadougou	0	1
Nimba	Kabadougou	0	1
RiverCess	Kabadougou	0	1
RiverGee	Kabadougou	0	1
Sinoe	Kabadougou	0	1
Boffa	Kabadougou	0	1
Boke	Kabadougou	0	1
Fria	Kabadougou	0	1
Gaoual	Kabadougou	0	1
Koundara	Kabadougou	0	1
Conakry	Kabadougou	0	1
Dabola	Kabadougou	0	1
Dinguiraye	Kabadougou	0	1
Faranah	Kabadougou	0	1
Kissidougou	Kabadougou	0	1
Kerouane	Kabadougou	0	1
Kankan	Kabadougou	1	1
Kouroussa	Kabadougou	0	1
Mandiana	Kabadougou	0	1
Siguiri	Kabadougou	0	1
Coyah	Kabadougou	0	1
Dubreka	Kabadougou	0	1
Forecariah	Kabadougou	0	1
Kindia	Kabadougou	0	1
Telimele	Kabadougou	0	1
Koubia	Kabadougou	0	1
Lelouma	Kabadougou	0	1
Labe	Kabadougou	0	1
Mali	Kabadougou	0	1
Tougue	Kabadougou	0	1
Dalaba	Kabadougou	0	1
Mamou	Kabadougou	0	1
Pita	Kabadougou	0	1
Beyla	Kabadougou	1	1
Gueckedou	Kabadougou	0	1
Lola	Kabadougou	0	1
Macenta	Kabadougou	0	1
Nzerekore	Kabadougou	0	1
Yamou	Kabadougou	0	1
Kailahun	Kabadougou	0	1
Kenema	Kabadougou	0	1
Kono	Kabadougou	0	1
Bombali	Kabadougou	0	1
Kambia	Kabadougou	0	1
Koinadugu	Kabadougou	0	1
PortLoko	Kabadougou	0	1
Tonkolili	Kabadougou	0	1
Bo	Kabadougou	0	1
Bonthe	Kabadougou	0	1
Moyamba	Kabadougou	0	1
Pujehun	Kabadougou	0	1
WesternRural	Kabadougou	0	1
WesternUrban	Kabadougou	0	1
Gabu	Kabadougou	0	1
Tombali	Kabadougou	0	1
Tonkpi	Cavally	1	0
Bafing	Cavally	0	0
Bomi	Cavally	0	1
Bong	Cavally	0	1
Gbarpolu	Cavally	0	1
GrandCapeMount	Cavally	0	1
GrandBassa	Cavally	0	1
GrandGedeh	Cavally	1	1
GrandKru	Cavally	0	1
Lofa	Cavally	0	1
Margibi	Cavally	0	1
Maryland	Cavally	0	1
Montserrado	Cavally	0	1
Nimba	Cavally	1	1
RiverCess	Cavally	0	1
RiverGee	Cavally	0	1
Sinoe	Cavally	0	1
Boffa	Cavally	0	1
Boke	Cavally	0	1
Fria	Cavally	0	1
Gaoual	Cavally	0	1
Koundara	Cavally	0	1
Conakry	Cavally	0	1
Dabola	Cavally	0	1
Dinguiraye	Cavally	0	1
Faranah	Cavally	0	1
Kissidougou	Cavally	0	1
Kerouane	Cavally	0	1
Kankan	Cavally	0	1
Kouroussa	Cavally	0	1
Mandiana	Cavally	0	1
Siguiri	Cavally	0	1
Coyah	Cavally	0	1
Dubreka	Cavally	0	1
Forecariah	Cavally	0	1
Kindia	Cavally	0	1
Telimele	Cavally	0	1
Koubia	Cavally	0	1
Lelouma	Cavally	0	1
Labe	Cavally	0	1
Mali	Cavally	0	1
Tougue	Cavally	0	1
Dalaba	Cavally	0	1
Mamou	Cavally	0	1
Pita	Cavally	0	1
Beyla	Cavally	0	1
Gueckedou	Cavally	0	1
Lola	Cavally	0	1
Macenta	Cavally	0	1
Nzerekore	Cavally	0	1
Yamou	Cavally	0	1
Kailahun	Cavally	0	1
Kenema	Cavally	0	1
Kono	Cavally	0	1
Bombali	Cavally	0	1
Kambia	Cavally	0	1
Koinadugu	Cavally	0	1
PortLoko	Cavally	0	1
Tonkolili	Cavally	0	1
Bo	Cavally	0	1
Bonthe	Cavally	0	1
Moyamba	Cavally	0	1
Pujehun	Cavally	0	1
WesternRural	Cavally	0	1
WesternUrban	Cavally	0	1
Gabu	Cavally	0	1
Tombali	Cavally	0	1
Bafing	Tonkpi	1	0
Bomi	Tonkpi	0	1
Bong	Tonkpi	0	1
Gbarpolu	Tonkpi	0	1
GrandCapeMount	Tonkpi	0	1
GrandBassa	Tonkpi	0	1
GrandGedeh	Tonkpi	0	1
GrandKru	Tonkpi	0	1
Lofa	Tonkpi	0	1
Margibi	Tonkpi	0	1
Maryland	Tonkpi	0	1
Montserrado	Tonkpi	0	1
Nimba	Tonkpi	1	1
RiverCess	Tonkpi	0	1
RiverGee	Tonkpi	0	1
Sinoe	Tonkpi	0	1
Boffa	Tonkpi	0	1
Boke	Tonkpi	0	1
Fria	Tonkpi	0	1
Gaoual	Tonkpi	0	1
Koundara	Tonkpi	0	1
Conakry	Tonkpi	0	1
Dabola	Tonkpi	0	1
Dinguiraye	Tonkpi	0	1
Faranah	Tonkpi	0	1
Kissidougou	Tonkpi	0	1
Kerouane	Tonkpi	0	1
Kankan	Tonkpi	0	1
Kouroussa	Tonkpi	0	1
Mandiana	Tonkpi	0	1
Siguiri	Tonkpi	0	1
Coyah	Tonkpi	0	1
Dubreka	Tonkpi	0	1
Forecariah	Tonkpi	0	1
Kindia	Tonkpi	0	1
Telimele	Tonkpi	0	1
Koubia	Tonkpi	0	1
Lelouma	Tonkpi	0	1
Labe	Tonkpi	0	1
Mali	Tonkpi	0	1
Tougue	Tonkpi	0	1
Dalaba	Tonkpi	0	1
Mamou	Tonkpi	0	1
Pita	Tonkpi	0	1
Beyla	Tonkpi	0	1
Gueckedou	Tonkpi	0	1
Lola	Tonkpi	1	1
Macenta	Tonkpi	0	1
Nzerekore	Tonkpi	0	1
Yamou	Tonkpi	0	1
Kailahun	Tonkpi	0	1
Kenema	Tonkpi	0	1
Kono	Tonkpi	0	1
Bombali	Tonkpi	0	1
Kambia	Tonkpi	0	1
Koinadugu	Tonkpi	0	1
PortLoko	Tonkpi	0	1
Tonkolili	Tonkpi	0	1
Bo	Tonkpi	0	1
Bonthe	Tonkpi	0	1
Moyamba	Tonkpi	0	1
Pujehun	Tonkpi	0	1
WesternRural	Tonkpi	0	1
WesternUrban	Tonkpi	0	1
Gabu	Tonkpi	0	1
Tombali	Tonkpi	0	1
Bomi	Bafing	0	1
Bong	Bafing	0	1
Gbarpolu	Bafing	0	1
GrandCapeMount	Bafing	0	1
GrandBassa	Bafing	0	1
GrandGedeh	Bafing	0	1
GrandKru	Bafing	0	1
Lofa	Bafing	0	1
Margibi	Bafing	0	1
Maryland	Bafing	0	1
Montserrado	Bafing	0	1
Nimba	Bafing	0	1
RiverCess	Bafing	0	1
RiverGee	Bafing	0	1
Sinoe	Bafing	0	1
Boffa	Bafing	0	1
Boke	Bafing	0	1
Fria	Bafing	0	1
Gaoual	Bafing	0	1
Koundara	Bafing	0	1
Conakry	Bafing	0	1
Dabola	Bafing	0	1
Dinguiraye	Bafing	0	1
Faranah	Bafing	0	1
Kissidougou	Bafing	0	1
Kerouane	Bafing	0	1
Kankan	Bafing	0	1
Kouroussa	Bafing	0	1
Mandiana	Bafing	0	1
Siguiri	Bafing	0	1
Coyah	Bafing	0	1
Dubreka	Bafing	0	1
Forecariah	Bafing	0	1
Kindia	Bafing	0	1
Telimele	Bafing	0	1
Koubia	Bafing	0	1
Lelouma	Bafing	0	1
Labe	Bafing	0	1
Mali	Bafing	0	1
Tougue	Bafing	0	1
Dalaba	Bafing	0	1
Mamou	Bafing	0	1
Pita	Bafing	0	1
Beyla	Bafing	1	1
Gueckedou	Bafing	0	1
Lola	Bafing	1	1
Macenta	Bafing	0	1
Nzerekore	Bafing	0	1
Yamou	Bafing	0	1
Kailahun	Bafing	0	1
Kenema	Bafing	0	1
Kono	Bafing	0	1
Bombali	Bafing	0	1
Kambia	Bafing	0	1
Koinadugu	Bafing	0	1
PortLoko	Bafing	0	1
Tonkolili	Bafing	0	1
Bo	Bafing	0	1
Bonthe	Bafing	0	1
Moyamba	Bafing	0	1
Pujehun	Bafing	0	1
WesternRural	Bafing	0	1
WesternUrban	Bafing	0	1
Gabu	Bafing	0	1
Tombali	Bafing	0	1
Bong	Bomi	1	0
Gbarpolu	Bomi	1	0
GrandCapeMount	Bomi	1	0
GrandBassa	Bomi	0	0
GrandGedeh	Bomi	0	0
GrandKru	Bomi	0	0
Lofa	Bomi	0	0
Margibi	Bomi	0	0
Maryland	Bomi	0	0
Montserrado	Bomi	1	0
Nimba	Bomi	0	0
RiverCess	Bomi	0	0
RiverGee	Bomi	0	0
Sinoe	Bomi	0	0
Boffa	Bomi	0	1
Boke	Bomi	0	1
Fria	Bomi	0	1
Gaoual	Bomi	0	1
Koundara	Bomi	0	1
Conakry	Bomi	0	1
Dabola	Bomi	0	1
Dinguiraye	Bomi	0	1
Faranah	Bomi	0	1
Kissidougou	Bomi	0	1
Kerouane	Bomi	0	1
Kankan	Bomi	0	1
Kouroussa	Bomi	0	1
Mandiana	Bomi	0	1
Siguiri	Bomi	0	1
Coyah	Bomi	0	1
Dubreka	Bomi	0	1
Forecariah	Bomi	0	1
Kindia	Bomi	0	1
Telimele	Bomi	0	1
Koubia	Bomi	0	1
Lelouma	Bomi	0	1
Labe	Bomi	0	1
Mali	Bomi	0	1
Tougue	Bomi	0	1
Dalaba	Bomi	0	1
Mamou	Bomi	0	1
Pita	Bomi	0	1
Beyla	Bomi	0	1
Gueckedou	Bomi	0	1
Lola	Bomi	0	1
Macenta	Bomi	0	1
Nzerekore	Bomi	0	1
Yamou	Bomi	0	1
Kailahun	Bomi	0	1
Kenema	Bomi	0	1
Kono	Bomi	0	1
Bombali	Bomi	0	1
Kambia	Bomi	0	1
Koinadugu	Bomi	0	1
PortLoko	Bomi	0	1
Tonkolili	Bomi	0	1
Bo	Bomi	0	1
Bonthe	Bomi	0	1
Moyamba	Bomi	0	1
Pujehun	Bomi	0	1
WesternRural	Bomi	0	1
WesternUrban	Bomi	0	1
Gabu	Bomi	0	1
Tombali	Bomi	0	1
Gbarpolu	Bong	1	0
GrandCapeMount	Bong	0	0
GrandBassa	Bong	1	0
GrandGedeh	Bong	0	0
GrandKru	Bong	0	0
Lofa	Bong	1	0
Margibi	Bong	1	0
Maryland	Bong	0	0
Montserrado	Bong	1	0
Nimba	Bong	1	0
RiverCess	Bong	0	0
RiverGee	Bong	0	0
Sinoe	Bong	0	0
Boffa	Bong	0	1
Boke	Bong	0	1
Fria	Bong	0	1
Gaoual	Bong	0	1
Koundara	Bong	0	1
Conakry	Bong	0	1
Dabola	Bong	0	1
Dinguiraye	Bong	0	1
Faranah	Bong	0	1
Kissidougou	Bong	0	1
Kerouane	Bong	0	1
Kankan	Bong	0	1
Kouroussa	Bong	0	1
Mandiana	Bong	0	1
Siguiri	Bong	0	1
Coyah	Bong	0	1
Dubreka	Bong	0	1
Forecariah	Bong	0	1
Kindia	Bong	0	1
Telimele	Bong	0	1
Koubia	Bong	0	1
Lelouma	Bong	0	1
Labe	Bong	0	1
Mali	Bong	0	1
Tougue	Bong	0	1
Dalaba	Bong	0	1
Mamou	Bong	0	1
Pita	Bong	0	1
Beyla	Bong	0	1
Gueckedou	Bong	0	1
Lola	Bong	0	1
Macenta	Bong	0	1
Nzerekore	Bong	0	1
Yamou	Bong	1	1
Kailahun	Bong	0	1
Kenema	Bong	0	1
Kono	Bong	0	1
Bombali	Bong	0	1
Kambia	Bong	0	1
Koinadugu	Bong	0	1
PortLoko	Bong	0	1
Tonkolili	Bong	0	1
Bo	Bong	0	1
Bonthe	Bong	0	1
Moyamba	Bong	0	1
Pujehun	Bong	0	1
WesternRural	Bong	0	1
WesternUrban	Bong	0	1
Gabu	Bong	0	1
Tombali	Bong	0	1
GrandCapeMount	Gbarpolu	1	0
GrandBassa	Gbarpolu	0	0
GrandGedeh	Gbarpolu	0	0
GrandKru	Gbarpolu	0	0
Lofa	Gbarpolu	1	0
Margibi	Gbarpolu	0	0
Maryland	Gbarpolu	0	0
Montserrado	Gbarpolu	1	0
Nimba	Gbarpolu	0	0
RiverCess	Gbarpolu	0	0
RiverGee	Gbarpolu	0	0
Sinoe	Gbarpolu	0	0
Boffa	Gbarpolu	0	1
Boke	Gbarpolu	0	1
Fria	Gbarpolu	0	1
Gaoual	Gbarpolu	0	1
Koundara	Gbarpolu	0	1
Conakry	Gbarpolu	0	1
Dabola	Gbarpolu	0	1
Dinguiraye	Gbarpolu	0	1
Faranah	Gbarpolu	0	1
Kissidougou	Gbarpolu	0	1
Kerouane	Gbarpolu	0	1
Kankan	Gbarpolu	0	1
Kouroussa	Gbarpolu	0	1
Mandiana	Gbarpolu	0	1
Siguiri	Gbarpolu	0	1
Coyah	Gbarpolu	0	1
Dubreka	Gbarpolu	0	1
Forecariah	Gbarpolu	0	1
Kindia	Gbarpolu	0	1
Telimele	Gbarpolu	0	1
Koubia	Gbarpolu	0	1
Lelouma	Gbarpolu	0	1
Labe	Gbarpolu	0	1
Mali	Gbarpolu	0	1
Tougue	Gbarpolu	0	1
Dalaba	Gbarpolu	0	1
Mamou	Gbarpolu	0	1
Pita	Gbarpolu	0	1
Beyla	Gbarpolu	0	1
Gueckedou	Gbarpolu	0	1
Lola	Gbarpolu	0	1
Macenta	Gbarpolu	0	1
Nzerekore	Gbarpolu	0	1
Yamou	Gbarpolu	0	1
Kailahun	Gbarpolu	1	1
Kenema	Gbarpolu	1	1
Kono	Gbarpolu	0	1
Bombali	Gbarpolu	0	1
Kambia	Gbarpolu	0	1
Koinadugu	Gbarpolu	0	1
PortLoko	Gbarpolu	0	1
Tonkolili	Gbarpolu	0	1
Bo	Gbarpolu	0	1
Bonthe	Gbarpolu	0	1
Moyamba	Gbarpolu	0	1
Pujehun	Gbarpolu	0	1
WesternRural	Gbarpolu	0	1
WesternUrban	Gbarpolu	0	1
Gabu	Gbarpolu	0	1
Tombali	Gbarpolu	0	1
GrandBassa	GrandCapeMount	0	0
GrandGedeh	GrandCapeMount	0	0
GrandKru	GrandCapeMount	0	0
Lofa	GrandCapeMount	0	0
Margibi	GrandCapeMount	0	0
Maryland	GrandCapeMount	0	0
Montserrado	GrandCapeMount	0	0
Nimba	GrandCapeMount	0	0
RiverCess	GrandCapeMount	0	0
